Volume_Class 0 values,Estimateddensity_Class 0 values,Minimal_Class 0 values,Maximal_Class 0 values,Positivesurfacearea_Class 0 values,Negativesurfacearea_Class 0 values,Overallaveragevalue_Class 0 values,Positiveaveragevalue_Class 0 values,Negativeaveragevalue_Class 0 values,Overallvariance_Class 0 values,Positivevariance_Class 0 values,Negativevariance_Class 0 values,Balanceofcharges_Class 0 values,Product_Class 0 values,Molecularpolarityindex_Class 0 values,Nonpolarsurfacearea_Class 0 values,Polarsurfacearea_Class 0 values,Volume_Class 1 values,Estimateddensity_Class 1 values,Minimal_Class 1 values,Maximal_Class 1 values,Positivesurfacearea_Class 1 values,Negativesurfacearea_Class 1 values,Overallaveragevalue_Class 1 values,Positiveaveragevalue_Class 1 values,Negativeaveragevalue_Class 1 values,Overallvariance_Class 1 values,Positivevariance_Class 1 values,Negativevariance_Class 1 values,Balanceofcharges_Class 1 values,Product_Class 1 values,Molecularpolarityindex_Class 1 values,Nonpolarsurfacearea_Class 1 values,Polarsurfacearea_Class 1 values
2846.61911,1.3675,-55.61229,75.12074,820.91071,524.79042,0.00471355,0.02718109,-0.03043162,0.00118164,0.00056876,0.00061288,0.24965146,0.000295,0.77412906,144.93,231.91,3405.46768,1.5746,-57.3045,78.2171,990.71267,629.88956,0.00530564,0.02677727,-0.0284657,0.00109313,0.00043885,0.00065427,0.24029115,0.00026267,0.74650412,163.2,290.61
2114.22958,1.8927,-35.82741,42.7878,503.35523,603.53916,0.00066871,0.02309425,-0.01803433,0.00054811,0.00030755,0.00024056,0.24626603,0.00013498,0.55335182,150.21,159.75,3405.46768,1.5746,-57.3045,78.2171,990.71267,629.88956,0.00530564,0.02677727,-0.0284657,0.00109313,0.00043885,0.00065427,0.24029115,0.00026267,0.74650412,163.2,290.61
2582.70664,1.507,-59.44164,45.9996,623.31916,655.8634,-0.00407375,0.02216308,-0.02900869,0.00050013,0.00015304,0.0003471,0.21236045,0.00010621,0.69859686,107.23,250.98,3130.52939,1.4512,-62.6249,46.84616,791.86453,642.92033,0.00032025,0.02658079,-0.03202402,0.00096266,0.00034836,0.0006143,0.23092148,0.0002223,0.78967097,140.57,261.21
2582.70664,1.507,-59.44164,45.9996,623.31916,655.8634,-0.00407375,0.02216308,-0.02900869,0.00050013,0.00015304,0.0003471,0.21236045,0.00010621,0.69859686,107.23,250.98,3130.52939,1.4512,-62.6249,46.84616,791.86453,642.92033,0.00032025,0.02658079,-0.03202402,0.00096266,0.00034836,0.0006143,0.23092148,0.0002223,0.78967097,140.57,261.21
3751.99062,1.4532,-77.6733,46.26347,1044.45521,682.23099,0.00072474,0.0224922,-0.03259994,0.00115567,0.00024478,0.00091089,0.1669433,0.00019293,0.72071706,196.5,287.02,3161.45007,1.4405,-53.21922,31.44157,720.1525,839.56244,-0.00417905,0.02099739,-0.02577467,0.00057294,0.00013627,0.00043667,0.18127413,0.00010386,0.64134241,167.56,269.21
3834.79458,1.454,-83.54614,71.72543,949.40564,625.2762,0.00311662,0.03434036,-0.04429282,0.00168493,0.00046931,0.00121562,0.20095378,0.00033859,1.04198619,105.14,335.81,3161.45007,1.4405,-53.21922,31.44157,720.1525,839.56244,-0.00417905,0.02099739,-0.02577467,0.00057294,0.00013627,0.00043667,0.18127413,0.00010386,0.64134241,167.56,269.21
1953.55916,1.5616,-44.73598,50.49346,439.68011,559.53674,-0.00324101,0.01962795,-0.02121128,0.00046688,0.00024017,0.00022671,0.24979208,0.00011662,0.55823001,123.78,156.03,3854.81341,1.394,-52.39876,27.8547,987.05685,772.32781,0.00051928,0.01845869,-0.02240779,0.00042965,0.00012214,0.00030751,0.20346136,8.742e-05,0.54945902,208.57,284.11
3430.48186,1.4259,-62.96389,66.09783,966.50137,467.96779,0.00527295,0.02433059,-0.0340871,0.0011195,0.00033913,0.00078038,0.21116239,0.0002364,0.74867936,141.79,259.9,2252.3892,1.5883,-44.44972,55.81731,744.63868,433.91207,0.00577917,0.02736149,-0.03125837,0.00077825,0.00034525,0.000433,0.24682206,0.00019209,0.7835851,108.05,221.98
3546.39474,1.5069,-59.77276,48.15188,928.16942,823.8909,-0.00390949,0.02389815,-0.0352367,0.00092271,0.00023132,0.00069139,0.18784893,0.00017333,0.79538878,155.22,335.4,2579.12198,1.7437,-41.70513,31.63399,638.5647,596.59547,0.00197094,0.01883533,-0.01607982,0.0003553,0.00016157,0.00019373,0.24795183,8.81e-05,0.47631872,191.89,153.99
2873.08768,1.5536,-63.24031,45.93971,755.76,665.15567,-0.00283826,0.02285379,-0.03202997,0.00084744,0.00025285,0.00059459,0.20934523,0.00017741,0.73877066,137.36,260.53,2536.31461,1.5452,-60.83578,33.00311,702.01564,563.58575,-0.00122527,0.018915,-0.02631247,0.00071872,0.00015928,0.00055944,0.17250475,0.00012398,0.60434231,164.24,190.16
3524.03457,1.6105,-49.20437,82.18834,1010.21285,676.1849,0.00547045,0.03103144,-0.03271739,0.00109214,0.00058481,0.00050732,0.24874138,0.00027166,0.86280347,133.71,338.53,2265.85233,1.4505,-43.83356,42.92301,516.32876,613.83858,0.00064686,0.02195986,-0.01728052,0.00041229,0.00018217,0.00023012,0.24661814,0.00010168,0.52839958,156.2,160.28
2931.04631,1.4162,-65.7294,75.017,727.88387,605.22119,-0.00297137,0.02790178,-0.0401017,0.00136624,0.00048901,0.00087723,0.22981363,0.00031398,0.90996137,118.69,254.61,2494.16807,1.4033,-77.73377,58.4126,633.77899,598.4944,-0.00349324,0.02136476,-0.02981677,0.00123244,0.00031289,0.00091955,0.18942413,0.00023345,0.69306732,166.28,178.8
2923.34622,1.5249,-50.81201,86.36292,766.90489,660.88628,0.00378567,0.02794168,-0.02424541,0.00122196,0.00076827,0.00045369,0.23343091,0.00028524,0.71377575,176.21,223.61,2494.16807,1.4033,-77.73377,58.4126,633.77899,598.4944,-0.00349324,0.02136476,-0.02981677,0.00123244,0.00031289,0.00091955,0.18942413,0.00023345,0.69306732,166.28,178.8
3016.02932,1.4468,-63.2645,43.47372,862.82048,622.72253,-0.0006757,0.0216964,-0.03167364,0.00084161,0.00019424,0.00064736,0.17753168,0.00014941,0.70419642,158.2,257.8,3681.13847,1.618,-54.90543,69.08471,1019.70752,790.0715,-0.00039478,0.02452401,-0.03255626,0.00096175,0.00035299,0.00060876,0.23231993,0.00022343,0.76274991,189.72,317.07
2452.74804,1.5184,-54.20158,34.23003,739.47749,469.03603,0.0035744,0.02335351,-0.02760915,0.00073693,0.00016547,0.00057146,0.17412104,0.00012832,0.68042514,117.61,220.81,3381.70353,1.5689,-63.65031,40.14948,993.78914,662.6733,-0.0009403,0.02496605,-0.03979121,0.00138311,0.00023294,0.00115017,0.1400523,0.00019371,0.84074759,159.94,303.92
2212.65445,1.3945,-64.54421,77.70237,563.34311,551.15967,-0.00161049,0.02824349,-0.03212439,0.00137593,0.00065415,0.00072178,0.2493961,0.00034315,0.82076963,111.78,200.31,3509.41675,1.5246,-56.04236,65.74757,816.92576,893.63157,-0.00160867,0.02545008,-0.02634481,0.00085998,0.00038377,0.00047621,0.24711132,0.00021251,0.70525123,167.51,311.49
2564.98338,1.5261,-58.34364,44.90694,709.32007,590.51394,0.00051079,0.02469116,-0.02853447,0.0006759,0.00022126,0.00045464,0.22019457,0.00014883,0.71939214,106.68,257.31,3780.12398,1.3773,-52.26444,70.42124,1054.28084,728.25325,0.0039349,0.02186881,-0.02202774,0.00084505,0.00046833,0.00037672,0.24706233,0.00020878,0.5968474,256.93,242.23
3489.34789,1.4338,-56.03888,48.14804,1011.97374,644.66777,0.00379892,0.02751882,-0.03343564,0.00096047,0.00034818,0.00061229,0.23109662,0.00022196,0.81147883,148.03,315.87,4048.4497,1.4879,-53.14238,72.43028,932.42381,1035.26555,-0.00134425,0.02331524,-0.02355411,0.00073596,0.00041468,0.00032128,0.24597309,0.00018103,0.63785976,226.29,324.72
2931.97348,1.4462,-69.65345,48.68775,804.31322,616.71591,-0.00140045,0.02019701,-0.0295676,0.00108797,0.00015827,0.0009297,0.12430836,0.00013524,0.66025094,169.1,228.83,4048.4497,1.4879,-53.14238,72.43028,932.42381,1035.26555,-0.00134425,0.02331524,-0.02355411,0.00073596,0.00041468,0.00032128,0.24597309,0.00018103,0.63785976,226.29,324.72
2206.37497,1.5933,-50.11085,67.60199,528.02616,586.21276,0.00339219,0.02759742,-0.01841047,0.00076575,0.00048278,0.00028297,0.23297729,0.0001784,0.61944182,141.27,170.75,4048.4497,1.4879,-53.14238,72.43028,932.42381,1035.26555,-0.00134425,0.02331524,-0.02355411,0.00073596,0.00041468,0.00032128,0.24597309,0.00018103,0.63785976,226.29,324.72
3442.68368,1.4176,-80.61476,69.9459,1093.57292,589.16203,0.00106138,0.02213023,-0.03804556,0.0011112,0.00022711,0.00088409,0.16261089,0.00018069,0.75382417,151.24,319.97,,,,,,,,,,,,,,,,,
2982.75987,1.5192,-51.3515,65.25361,754.55921,710.37642,-0.00066112,0.02060304,-0.02324784,0.00075227,0.00034045,0.00041182,0.24774943,0.00018637,0.5955362,204.53,205.69,,,,,,,,,,,,,,,,,
3496.83554,1.5495,-56.02644,73.52857,886.90214,799.42182,-0.00108362,0.02580413,-0.03091367,0.00099764,0.0003785,0.00061915,0.23545332,0.0002349,0.76807853,167.95,304.27,,,,,,,,,,,,,,,,,
2808.7804,1.5533,-41.28901,67.9677,709.28995,670.5484,0.00232121,0.0300824,-0.02704391,0.00088201,0.00058897,0.00029304,0.2218564,0.00019568,0.77840371,129.49,256.9,,,,,,,,,,,,,,,,,
2841.63085,1.4882,-60.923,73.0637,763.59411,567.19059,-0.00122052,0.02267121,-0.03338534,0.00091538,0.00033506,0.00058032,0.23205395,0.00021242,0.74117421,129.66,243.0,,,,,,,,,,,,,,,,,
1849.88079,1.6368,-42.27637,28.11092,435.19246,522.40875,-0.00162254,0.02068943,-0.02020952,0.0004045,0.00014244,0.00026206,0.22813855,9.228e-05,0.55586383,115.78,152.37,,,,,,,,,,,,,,,,,
3647.97769,1.5314,-59.79186,68.16257,957.11042,794.52401,0.00274915,0.02683315,-0.02626325,0.00088304,0.00034287,0.00054016,0.23752042,0.00020974,0.72313303,178.66,311.85,,,,,,,,,,,,,,,,,
2698.42478,1.5333,-44.28085,39.35158,691.91884,612.22265,0.00226298,0.02357129,-0.02181915,0.00051427,0.00023923,0.00027503,0.24878851,0.00012794,0.61902511,143.08,222.12,,,,,,,,,,,,,,,,,
2494.96765,1.367,-51.14034,70.64241,773.40111,450.08921,0.0050155,0.0245362,-0.02852748,0.00097549,0.00042646,0.00054903,0.24605345,0.00024002,0.70761795,145.35,197.26,,,,,,,,,,,,,,,,,
3438.06644,1.4324,-48.26766,31.21917,979.50384,616.45954,0.00288046,0.01909688,-0.0228861,0.00053574,0.00014543,0.00039031,0.19776625,0.00010595,0.55948005,205.23,241.68,,,,,,,,,,,,,,,,,
3438.06644,1.4324,-48.26766,31.21917,979.50384,616.45954,0.00288046,0.01909688,-0.0228861,0.00053574,0.00014543,0.00039031,0.19776625,0.00010595,0.55948005,205.23,241.68,,,,,,,,,,,,,,,,,
2610.03637,1.4612,-60.97097,58.36887,682.32754,607.00195,6.136e-05,0.02444102,-0.02734368,0.00082963,0.00025205,0.00057758,0.21151028,0.00017547,0.70225937,136.78,224.27,,,,,,,,,,,,,,,,,
3409.1036,1.3493,-64.06792,54.23893,885.9108,723.95178,-0.00328516,0.01673663,-0.02778613,0.00082597,0.00019658,0.00062939,0.18135356,0.00014979,0.5906386,235.65,215.16,,,,,,,,,,,,,,,,,
3409.1036,1.3493,-64.06792,54.23893,885.9108,723.95178,-0.00328516,0.01673663,-0.02778613,0.00082597,0.00019658,0.00062939,0.18135356,0.00014979,0.5906386,235.65,215.16,,,,,,,,,,,,,,,,,
3122.61373,1.4981,-54.05205,70.94949,715.84483,776.3828,-0.00464868,0.02399913,-0.0310627,0.00100268,0.00039648,0.0006062,0.23906252,0.0002397,0.75305319,162.75,255.12,,,,,,,,,,,,,,,,,
3122.61373,1.4981,-54.05205,70.94949,715.84483,776.3828,-0.00464868,0.02399913,-0.0310627,0.00100268,0.00039648,0.0006062,0.23906252,0.0002397,0.75305319,162.75,255.12,,,,,,,,,,,,,,,,,
3171.91187,1.4325,-56.26325,68.41541,933.58028,567.32758,0.00161895,0.02331205,-0.03407868,0.00097404,0.0002896,0.00068443,0.20892166,0.0002035,0.7450947,154.55,265.75,,,,,,,,,,,,,,,,,
3171.91187,1.4325,-56.26325,68.41541,933.58028,567.32758,0.00161895,0.02331205,-0.03407868,0.00097404,0.0002896,0.00068443,0.20892166,0.0002035,0.7450947,154.55,265.75,,,,,,,,,,,,,,,,,
3171.91187,1.4325,-56.26325,68.41541,933.58028,567.32758,0.00161895,0.02331205,-0.03407868,0.00097404,0.0002896,0.00068443,0.20892166,0.0002035,0.7450947,154.55,265.75,,,,,,,,,,,,,,,,,
3171.91187,1.4325,-56.26325,68.41541,933.58028,567.32758,0.00161895,0.02331205,-0.03407868,0.00097404,0.0002896,0.00068443,0.20892166,0.0002035,0.7450947,154.55,265.75,,,,,,,,,,,,,,,,,
3171.91187,1.4325,-56.26325,68.41541,933.58028,567.32758,0.00161895,0.02331205,-0.03407868,0.00097404,0.0002896,0.00068443,0.20892166,0.0002035,0.7450947,154.55,265.75,,,,,,,,,,,,,,,,,
2306.23565,1.503,-47.57479,82.60848,599.56289,558.78189,0.00295306,0.03164793,-0.02783601,0.00104606,0.00065356,0.00039249,0.23442773,0.00024522,0.81114601,99.24,225.13,,,,,,,,,,,,,,,,,
2045.91778,1.4858,-55.43879,39.55443,561.70107,457.23378,0.00078117,0.02472136,-0.02862879,0.00079287,0.00022352,0.00056934,0.20243991,0.00016051,0.72041519,100.18,185.15,,,,,,,,,,,,,,,,,
3518.39053,1.4125,-60.63706,67.49671,1052.86426,627.35307,0.00244166,0.02084022,-0.028436,0.00090511,0.00026758,0.00063753,0.20823511,0.00018848,0.64426508,204.39,266.12,,,,,,,,,,,,,,,,,
2634.09581,1.699,-49.49848,77.94655,747.47462,558.76117,0.00603395,0.03613415,-0.03423216,0.0011632,0.00059365,0.00056955,0.24989268,0.00029068,0.96112099,106.49,259.29,,,,,,,,,,,,,,,,,
2634.09581,1.699,-49.49848,77.94655,747.47462,558.76117,0.00603395,0.03613415,-0.03423216,0.0011632,0.00059365,0.00056955,0.24989268,0.00029068,0.96112099,106.49,259.29,,,,,,,,,,,,,,,,,
2198.06472,1.4137,-40.58932,27.37284,625.97447,480.42774,-7.559e-05,0.01794966,-0.02356163,0.00036196,9.982e-05,0.00026215,0.19972061,7.229e-05,0.55474543,130.8,179.02,,,,,,,,,,,,,,,,,
2198.06472,1.4137,-40.58932,27.37284,625.97447,480.42774,-7.559e-05,0.01794966,-0.02356163,0.00036196,9.982e-05,0.00026215,0.19972061,7.229e-05,0.55474543,130.8,179.02,,,,,,,,,,,,,,,,,
3282.03961,1.5755,-61.86287,60.85228,712.79065,792.60814,-0.00099646,0.03522658,-0.03357175,0.00105943,0.00043953,0.0006199,0.24275353,0.00025718,0.934855,104.47,317.09,,,,,,,,,,,,,,,,,
3282.03961,1.5755,-61.86287,60.85228,712.79065,792.60814,-0.00099646,0.03522658,-0.03357175,0.00105943,0.00043953,0.0006199,0.24275353,0.00025718,0.934855,104.47,317.09,,,,,,,,,,,,,,,,,
2912.07905,1.4176,-52.09412,58.57268,767.37507,640.69965,0.00112399,0.0232307,-0.02535353,0.00069447,0.00026735,0.00042712,0.2367675,0.00016443,0.65842365,156.57,237.73,,,,,,,,,,,,,,,,,
2912.07905,1.4176,-52.09412,58.57268,767.37507,640.69965,0.00112399,0.0232307,-0.02535353,0.00069447,0.00026735,0.00042712,0.2367675,0.00016443,0.65842365,156.57,237.73,,,,,,,,,,,,,,,,,
3845.43058,1.45,-58.7411,61.69304,1037.94811,608.86578,0.00262004,0.02438961,-0.03449107,0.00093909,0.00025601,0.00068308,0.19829758,0.00018622,0.76530271,164.39,296.76,,,,,,,,,,,,,,,,,
3845.43058,1.45,-58.7411,61.69304,1037.94811,608.86578,0.00262004,0.02438961,-0.03449107,0.00093909,0.00025601,0.00068308,0.19829758,0.00018622,0.76530271,164.39,296.76,,,,,,,,,,,,,,,,,
2901.0306,1.4731,-48.19477,40.12486,832.82084,602.89543,0.00281423,0.02201428,-0.02370812,0.00057473,0.00021754,0.00035719,0.23524052,0.0001352,0.61839421,164.46,237.58,,,,,,,,,,,,,,,,,
2901.0306,1.4731,-48.19477,40.12486,832.82084,602.89543,0.00281423,0.02201428,-0.02370812,0.00057473,0.00021754,0.00035719,0.23524052,0.0001352,0.61839421,164.46,237.58,,,,,,,,,,,,,,,,,
2885.43079,1.679,-46.52116,59.05455,721.64151,698.95929,-3.251e-05,0.0205398,-0.02127242,0.00065052,0.00025143,0.00039908,0.23712109,0.00015425,0.56872513,198.99,198.82,,,,,,,,,,,,,,,,,
3070.14849,1.4398,-32.20784,26.74229,620.1534,850.83493,-0.00567608,0.01983558,-0.02427092,0.00025673,0.00010685,0.00014988,0.24297637,6.238e-05,0.60956299,129.25,282.66,,,,,,,,,,,,,,,,,
3027.03348,1.6193,-52.52625,48.16805,860.04417,593.94635,0.00564275,0.02975335,-0.0292698,0.00086309,0.00028624,0.00057685,0.22165596,0.00019131,0.80425489,122.7,284.46,,,,,,,,,,,,,,,,,
2169.75209,1.3289,-56.07116,63.795,583.19131,519.02954,0.00085248,0.02143935,-0.02227932,0.00082668,0.00035716,0.00046952,0.24538165,0.00020285,0.59415742,154.36,154.29,,,,,,,,,,,,,,,,,
2773.31214,1.5005,-50.95852,49.71081,834.43858,494.67485,0.00654366,0.02629789,-0.02677862,0.00076322,0.00028262,0.0004806,0.2331766,0.00017797,0.7204706,129.11,243.08,,,,,,,,,,,,,,,,,
2709.18464,1.5566,-44.55268,65.4016,732.2451,592.59716,0.00205441,0.02635971,-0.02797854,0.00054058,0.00029604,0.00024453,0.24773017,0.00013392,0.73698773,105.02,265.97,,,,,,,,,,,,,,,,,
2913.41915,1.4823,-39.9052,31.64657,655.07636,726.32976,-0.00044804,0.02006344,-0.01894733,0.00035252,0.00019111,0.00016142,0.2482265,8.751e-05,0.52998536,176.12,210.72,,,,,,,,,,,,,,,,,
3032.68044,1.5847,-63.08741,70.72155,837.93575,605.71353,-0.00132347,0.02805763,-0.04196887,0.00141813,0.00041932,0.00099881,0.20825634,0.00029533,0.92231318,127.15,277.11,,,,,,,,,,,,,,,,,
1754.12814,1.5346,-47.48364,56.47387,406.49487,481.89403,-0.00058799,0.02071766,-0.01856006,0.0005766,0.00033643,0.00024017,0.24303323,0.00014013,0.53190913,139.13,109.64,,,,,,,,,,,,,,,,,
2162.71367,1.8146,-54.32935,48.07389,597.3225,500.80988,0.00196518,0.02333753,-0.02352589,0.00072997,0.00028668,0.00044328,0.23849453,0.00017409,0.637384,126.97,180.54,,,,,,,,,,,,,,,,,
3323.35887,1.5324,-62.49828,38.5026,824.63647,763.65979,-0.00304756,0.0226435,-0.03079,0.00097468,0.00022588,0.00074879,0.17804267,0.00017353,0.72274456,168.62,276.14,,,,,,,,,,,,,,,,,
3323.35887,1.5324,-62.49828,38.5026,824.63647,763.65979,-0.00304756,0.0226435,-0.03079,0.00097468,0.00022588,0.00074879,0.17804267,0.00017353,0.72274456,168.62,276.14,,,,,,,,,,,,,,,,,
3323.35887,1.5324,-62.49828,38.5026,824.63647,763.65979,-0.00304756,0.0226435,-0.03079,0.00097468,0.00022588,0.00074879,0.17804267,0.00017353,0.72274456,168.62,276.14,,,,,,,,,,,,,,,,,
2968.2577,1.5643,-46.40145,67.288,840.04309,621.98269,0.00374833,0.02996002,-0.03165289,0.00087592,0.00044276,0.00043315,0.24996989,0.00021895,0.83485097,120.29,289.12,,,,,,,,,,,,,,,,,
2313.27834,1.4956,-55.92292,87.57935,592.75714,553.7741,0.00457588,0.03473514,-0.02770644,0.00136423,0.0008102,0.00055403,0.24118467,0.00032903,0.85281236,113.53,207.53,,,,,,,,,,,,,,,,,
3445.52894,1.5106,-59.43786,42.22339,934.43184,700.65264,0.00177285,0.02637118,-0.03103294,0.00104695,0.00026821,0.00077874,0.19055383,0.0001995,0.77195434,169.3,288.57,,,,,,,,,,,,,,,,,
2429.90585,1.6384,-57.03643,64.60464,663.8588,585.4051,0.00394487,0.02785312,-0.02316748,0.00086895,0.0004648,0.00040415,0.24878218,0.00021618,0.69817421,140.32,209.51,,,,,,,,,,,,,,,,,
3019.67367,1.4823,-49.34879,67.54744,891.8795,575.85118,0.00448454,0.02752915,-0.03120699,0.00101103,0.00039611,0.00061492,0.23828991,0.00024092,0.78837141,142.86,268.15,,,,,,,,,,,,,,,,,
3393.20964,1.3985,-86.27085,49.15059,844.64151,755.82572,0.00010245,0.0318772,-0.03540609,0.00169268,0.00050475,0.00118793,0.20927563,0.00035424,0.91277133,161.37,286.8,,,,,,,,,,,,,,,,,
3393.20964,1.3985,-86.27085,49.15059,844.64151,755.82572,0.00010245,0.0318772,-0.03540609,0.00169268,0.00050475,0.00118793,0.20927563,0.00035424,0.91277133,161.37,286.8,,,,,,,,,,,,,,,,,
2481.17519,1.4291,-48.41204,84.49622,639.81135,565.9796,0.00095342,0.02671785,-0.02817196,0.00109913,0.00068726,0.00041187,0.23430545,0.00025753,0.74560237,136.39,201.27,,,,,,,,,,,,,,,,,
2583.00164,1.4505,-52.32456,73.37375,625.43172,620.83349,0.00111897,0.02308817,-0.02101295,0.00087855,0.00047402,0.00040453,0.24843578,0.00021826,0.60013041,184.04,164.95,,,,,,,,,,,,,,,,,
2583.00164,1.4505,-52.32456,73.37375,625.43172,620.83349,0.00111897,0.02308817,-0.02101295,0.00087855,0.00047402,0.00040453,0.24843578,0.00021826,0.60013041,184.04,164.95,,,,,,,,,,,,,,,,,
2880.80503,1.5069,-49.54694,31.82513,734.48308,647.13407,-0.00111226,0.02035912,-0.0254818,0.00043935,0.00014495,0.00029439,0.2210759,9.713e-05,0.61929091,137.86,249.03,,,,,,,,,,,,,,,,,
2492.32124,1.4043,-43.98762,32.16607,669.36351,553.09978,0.00052439,0.01761386,-0.02015734,0.0004328,0.00015006,0.00028274,0.22650791,9.803e-05,0.51061203,173.51,168.81,,,,,,,,,,,,,,,,,
2795.97547,1.6848,-77.1722,87.52299,784.59582,592.5322,0.0011904,0.02667116,-0.03254971,0.00154024,0.00067103,0.00086922,0.24586069,0.00037869,0.79458612,160.54,225.09,,,,,,,,,,,,,,,,,
2795.97547,1.6848,-77.1722,87.52299,784.59582,592.5322,0.0011904,0.02667116,-0.03254971,0.00154024,0.00067103,0.00086922,0.24586069,0.00037869,0.79458612,160.54,225.09,,,,,,,,,,,,,,,,,
2795.97547,1.6848,-77.1722,87.52299,784.59582,592.5322,0.0011904,0.02667116,-0.03254971,0.00154024,0.00067103,0.00086922,0.24586069,0.00037869,0.79458612,160.54,225.09,,,,,,,,,,,,,,,,,
2486.92135,1.4568,-66.57042,63.03891,686.087,563.40489,-0.00138112,0.02356426,-0.03175838,0.00109048,0.00033275,0.00075773,0.21203134,0.00023122,0.74175637,139.62,210.27,,,,,,,,,,,,,,,,,
3259.39676,1.4626,-65.36823,58.9221,778.79267,858.55138,-0.00472393,0.02194897,-0.02891893,0.00080217,0.00023213,0.00057003,0.20564089,0.00016496,0.69671246,169.07,289.44,,,,,,,,,,,,,,,,,
3259.39676,1.4626,-65.36823,58.9221,778.79267,858.55138,-0.00472393,0.02194897,-0.02891893,0.00080217,0.00023213,0.00057003,0.20564089,0.00016496,0.69671246,169.07,289.44,,,,,,,,,,,,,,,,,
3343.17642,1.5633,-41.59101,40.98061,1021.49943,610.31096,0.00678233,0.02533733,-0.02427382,0.00052572,0.00026187,0.00026385,0.24999647,0.00013143,0.67864012,160.97,295.99,,,,,,,,,,,,,,,,,
3343.17642,1.5633,-41.59101,40.98061,1021.49943,610.31096,0.00678233,0.02533733,-0.02427382,0.00052572,0.00026187,0.00026385,0.24999647,0.00013143,0.67864012,160.97,295.99,,,,,,,,,,,,,,,,,
3177.9664,1.5176,-61.44016,53.31117,776.97841,754.09473,-0.00253,0.02235007,-0.02816508,0.00091829,0.0002208,0.0006975,0.18263012,0.00016771,0.68611106,184.63,244.11,,,,,,,,,,,,,,,,,
3177.9664,1.5176,-61.44016,53.31117,776.97841,754.09473,-0.00253,0.02235007,-0.02816508,0.00091829,0.0002208,0.0006975,0.18263012,0.00016771,0.68611106,184.63,244.11,,,,,,,,,,,,,,,,,
2253.12383,1.3593,-56.96964,66.73875,647.00338,513.13584,0.00384089,0.02875153,-0.02756846,0.00110429,0.00045847,0.00064582,0.24280437,0.00026813,0.76812979,125.91,198.97,,,,,,,,,,,,,,,,,
2786.65447,1.413,-54.01058,53.34434,733.18145,648.15151,0.00013196,0.02171775,-0.02428562,0.00079502,0.00027044,0.00052458,0.22445355,0.00017845,0.623757,173.48,213.33,,,,,,,,,,,,,,,,,
2786.65447,1.413,-54.01058,53.34434,733.18145,648.15151,0.00013196,0.02171775,-0.02428562,0.00079502,0.00027044,0.00052458,0.22445355,0.00017845,0.623757,173.48,213.33,,,,,,,,,,,,,,,,,
2786.65447,1.413,-54.01058,53.34434,733.18145,648.15151,0.00013196,0.02171775,-0.02428562,0.00079502,0.00027044,0.00052458,0.22445355,0.00017845,0.623757,173.48,213.33,,,,,,,,,,,,,,,,,
2786.65447,1.413,-54.01058,53.34434,733.18145,648.15151,0.00013196,0.02171775,-0.02428562,0.00079502,0.00027044,0.00052458,0.22445355,0.00017845,0.623757,173.48,213.33,,,,,,,,,,,,,,,,,
2123.47425,1.363,-48.06166,70.70327,549.65863,538.0913,0.00025399,0.02419698,-0.0242037,0.00078595,0.00043916,0.00034679,0.24654663,0.00019377,0.65852364,125.56,179.04,,,,,,,,,,,,,,,,,
2665.92996,1.5485,-43.83341,38.84852,698.3081,614.6215,0.00222396,0.02301022,-0.02139256,0.00042319,0.0001606,0.00026259,0.2354815,9.965e-05,0.60553339,140.93,226.72,,,,,,,,,,,,,,,,,
2665.92996,1.5485,-43.83341,38.84852,698.3081,614.6215,0.00222396,0.02301022,-0.02139256,0.00042319,0.0001606,0.00026259,0.2354815,9.965e-05,0.60553339,140.93,226.72,,,,,,,,,,,,,,,,,
2990.81607,1.5126,-54.75055,73.03171,753.95085,675.52408,0.00143597,0.02125908,-0.02068856,0.00075527,0.00041187,0.0003434,0.24794496,0.00018727,0.57115248,193.37,206.93,,,,,,,,,,,,,,,,,
2715.41631,1.3675,-56.42918,86.77187,742.40279,583.70819,-0.00014214,0.0222292,-0.02859565,0.00107595,0.00057628,0.00049967,0.24873258,0.00026762,0.68114152,163.44,207.91,,,,,,,,,,,,,,,,,
3143.55195,1.6236,-44.56091,48.90511,834.57694,599.15908,0.00074151,0.01909126,-0.02481811,0.00067291,0.00017486,0.00049805,0.19232891,0.00012942,0.58462332,190.81,210.68,,,,,,,,,,,,,,,,,
3143.55195,1.6236,-44.56091,48.90511,834.57694,599.15908,0.00074151,0.01909126,-0.02481811,0.00067291,0.00017486,0.00049805,0.19232891,0.00012942,0.58462332,190.81,210.68,,,,,,,,,,,,,,,,,
2293.11898,1.4384,-72.66787,80.88789,695.62967,480.22559,0.00318691,0.02934209,-0.03470012,0.00164314,0.00053131,0.00111183,0.2187957,0.00035951,0.85798417,102.92,226.35,,,,,,,,,,,,,,,,,
2293.11898,1.4384,-72.66787,80.88789,695.62967,480.22559,0.00318691,0.02934209,-0.03470012,0.00164314,0.00053131,0.00111183,0.2187957,0.00035951,0.85798417,102.92,226.35,,,,,,,,,,,,,,,,,
2327.37004,1.4461,-54.65152,58.42382,691.22481,460.67348,0.00135805,0.02490248,-0.03396956,0.00104649,0.00029779,0.0007487,0.20358692,0.00021305,0.77630369,115.58,206.99,,,,,,,,,,,,,,,,,
